OrderID,OrderDate,CustomerID,CustomerName,Region,Country,ProductID,ProductName,Category,Quantity,UnitPrice,TotalPrice,Discount,Profit
ORD1531,2022-07-24 00:00:00,CUST683,Jasmin Wilkinson,Australia,USA,LAMP227,Lamp,Home Decor,1,95.32,87.69,0.08,12.57
ORD1965,2022-03-03 00:00:00,CUST669,Olivia Murphy,North America,Germany,BIOGR408,Biography,Books,3,494.13,1096.97,0.26,317.59
ORD1742,2023-12-01 00:00:00,CUST647,Ryan Davila,South America,India,MIRRO182,Mirror,Home Decor,3,207.39,541.29,0.13,61.54
ORD1280,2023-04-08 00:00:00,CUST697,Sara Barnes,Europe,Germany,HEADP381,Headphones,Electronics,8,951,6923.28,0.09,887.22
ORD1267,2022-03-20 00:00:00,CUST568,Betty Brown,North America,China,NON-F881,Non-Fiction,Books,2,602.79,904.18,0.25,101.82
ORD1549,2022-02-18 00:00:00,CUST696,James Robinson,Australia,Brazil,JACKE363,Jacket,Clothing,15,71.21,1046.79,0.02,135.78
ORD1255,2022-05-21 00:00:00,CUST684,Kelly Price,North America,Canada,SWEAT223,Sweater,Clothing,6,87.05,396.95,0.24,107.18
ORD1868,2022-03-07 00:00:00,CUST523,Alexis Martin,Asia,Brazil,LAMP822,Lamp,Home Decor,14,212.81,2711.2,0.09,385.96
ORD1627,2023-10-09 00:00:00,CUST598,Sarah Williams,Europe,UK,T-SHI715,T-Shirt,Clothing,3,288.57,753.17,0.13,78.22
ORD1233,2023-12-13 00:00:00,CUST547,Nicole Stewart,North America,India,LAPTO930,Laptop,Electronics,5,681.87,2659.29,0.22,440.24
ORD1357,2022-04-14 00:00:00,CUST517,George Yoder,Asia,Australia,FICTI869,Fiction,Books,12,58.83,642.42,0.09,89.42
ORD1080,2023-06-24 00:00:00,CUST636,Derek Brown,Asia,UK,JEANS336,Jeans,Clothing,16,575.27,6811.2,0.26,1289.16
ORD1146,2023-03-07 00:00:00,CUST626,Paul Rasmussen,North America,Canada,TABLE966,Tablet,Electronics,17,709.19,10730.04,0.11,3080.74
ORD1264,2023-02-05 00:00:00,CUST526,Jason Mann,South America,India,CURTA637,Curtain,Home Decor,20,779.17,14336.73,0.08,3874.42
ORD1849,2022-08-02 00:00:00,CUST699,Michael Wade,Asia,China,CURTA398,Curtain,Home Decor,13,104.3,1044.04,0.23,225.16
ORD1055,2022-02-28 00:00:00,CUST654,Jonathan Donaldson,Asia,UK,CURTA359,Curtain,Home Decor,20,296.77,4273.49,0.28,859.3
ORD1076,2022-06-17 00:00:00,CUST641,Kristina Zamora,North America,Brazil,LAPTO963,Laptop,Electronics,10,571.1,4911.46,0.14,818.97
ORD1648,2022-09-12 00:00:00,CUST678,Crystal Horton,Europe,UK,LAPTO846,Laptop,Electronics,16,42.62,552.36,0.19,89.09
ORD1744,2023-09-28 00:00:00,CUST581,Timothy Martinez II,Europe,India,LAMP697,Lamp,Home Decor,7,166.1,883.65,0.24,177.73
ORD1003,2023-09-20 00:00:00,CUST605,Melissa Vaughan,North America,USA,T-SHI105,T-Shirt,Clothing,8,851.97,5725.24,0.16,1151.77
ORD1001,2023-01-16 00:00:00,CUST697,Anna Preston,South America,Germany,MIRRO502,Mirror,Home Decor,9,845.67,7154.37,0.06,1120.2
ORD1693,2023-08-03 00:00:00,CUST545,Micheal Martin,Europe,USA,PHONE624,Phone,Electronics,17,844.98,13502.78,0.06,2727.57
ORD1476,2023-07-15 00:00:00,CUST699,Keith Mccullough,Asia,Brazil,FICTI857,Fiction,Books,10,908.76,8905.85,0.02,2047.12
ORD1514,2022-02-11 00:00:00,CUST501,Derek Erickson,Australia,China,LAPTO851,Laptop,Electronics,6,792.92,3996.32,0.16,435.81
ORD1124,2022-11-24 00:00:00,CUST686,Erin Gordon,North America,India,JACKE517,Jacket,Clothing,16,528.36,6171.24,0.27,627.21
ORD1657,2022-01-02 00:00:00,CUST528,Jason Duncan,North America,China,HEADP795,Headphones,Electronics,1,755.28,596.67,0.21,87.79
ORD1181,2022-05-01 00:00:00,CUST644,Kimberly Ramos,Asia,Canada,COMIC970,Comics,Books,14,119.08,1517.08,0.09,200.82
ORD1727,2023-04-11 00:00:00,CUST586,Lisa Oliver,South America,Germany,JEANS766,Jeans,Clothing,12,568.37,5865.58,0.14,711.27
ORD1016,2023-12-28 00:00:00,CUST622,Jennifer Clements,Europe,UK,JEANS623,Jeans,Clothing,17,855.92,14405.13,0.01,3328.14
ORD1372,2022-07-06 00:00:00,CUST549,Jessica Bell,Asia,UK,TABLE134,Tablet,Electronics,18,420.22,7261.4,0.04,1677.14
ORD1253,2023-07-08 00:00:00,CUST677,Jordan Sanford,North America,Canada,COMIC452,Comics,Books,1,108.94,102.4,0.06,23.17
ORD1733,2022-06-05 00:00:00,CUST623,Judy Rush,South America,USA,LAMP701,Lamp,Home Decor,8,346.11,2575.06,0.07,473.84
ORD1434,2023-11-19 00:00:00,CUST638,Christopher Reid,North America,UK,HEADP823,Headphones,Electronics,4,173.26,672.25,0.03,77.33
ORD1136,2023-08-08 00:00:00,CUST523,Donald Stewart,South America,China,COMIC100,Comics,Books,10,486.94,3700.74,0.24,379.43
ORD1940,2022-07-05 00:00:00,CUST680,Heather Payne,South America,China,LAMP672,Lamp,Home Decor,9,706.66,6296.34,0.01,1464.59
ORD1529,2022-09-15 00:00:00,CUST604,Jeffrey Bailey,Australia,Brazil,JEANS912,Jeans,Clothing,4,217.89,801.84,0.08,216.54
ORD1933,2022-12-07 00:00:00,CUST537,Tina Salazar,Australia,India,COMIC149,Comics,Books,18,650.2,9713.99,0.17,1946.24
ORD1518,2023-05-03 00:00:00,CUST654,Belinda Hensley,Australia,USA,RUG513,Rug,Home Decor,13,623.94,5921.19,0.27,1318.35
ORD1325,2023-12-07 00:00:00,CUST677,Douglas Hurst,South America,UK,MIRRO368,Mirror,Home Decor,8,326.62,2011.98,0.23,403.15
ORD1793,2022-04-07 00:00:00,CUST515,Marilyn Dillon,Asia,Australia,NON-F825,Non-Fiction,Books,3,728.16,2031.57,0.07,342.87
ORD1273,2023-07-03 00:00:00,CUST556,Robert Fitzgerald,South America,UK,MIRRO858,Mirror,Home Decor,12,906.12,10873.44,0,2046.52
ORD1393,2023-11-01 00:00:00,CUST532,Michael Whitney,Europe,India,JACKE126,Jacket,Clothing,6,276.38,1376.37,0.17,183.93
ORD1655,2023-03-12 00:00:00,CUST603,Maria Jackson,Asia,Brazil,SWEAT561,Sweater,Clothing,7,60.11,361.86,0.14,75.22
ORD1250,2023-03-24 00:00:00,CUST552,Ronald Jones,South America,USA,JEANS320,Jeans,Clothing,14,476.46,5202.94,0.22,1534.77
ORD1845,2023-04-23 00:00:00,CUST527,Jasmine Rodriguez,North America,Canada,MIRRO821,Mirror,Home Decor,18,312.15,5618.7,0,968.77
ORD1783,2022-11-20 00:00:00,CUST673,Matthew Gill,Europe,Australia,T-SHI168,T-Shirt,Clothing,16,587.14,8172.99,0.13,1676.02
ORD1382,2022-08-14 00:00:00,CUST505,Linda Johnson,Asia,China,T-SHI347,T-Shirt,Clothing,5,912.42,3649.68,0.2,550.94
ORD1702,2022-01-16 00:00:00,CUST545,Christina Webb,Australia,India,PHONE454,Phone,Electronics,17,656.74,9043.31,0.19,2367.64
ORD1036,2022-08-13 00:00:00,CUST538,Victor Matthews,South America,Brazil,JACKE245,Jacket,Clothing,4,903.94,3326.5,0.08,892.47
ORD1359,2023-09-10 00:00:00,CUST594,Alejandra Lewis,Europe,USA,BIOGR121,Biography,Books,11,631.89,5491.12,0.21,1043.95
ORD1869,2022-09-28 00:00:00,CUST679,Rebecca Erickson,Australia,Australia,JEANS700,Jeans,Clothing,10,42.01,411.7,0.02,53.48
ORD1937,2022-07-22 00:00:00,CUST637,Amber Murphy,North America,Australia,JEANS929,Jeans,Clothing,12,793.87,7811.68,0.18,1146.73
ORD1597,2023-10-08 00:00:00,CUST606,Pamela Mcdowell,Europe,India,MIRRO785,Mirror,Home Decor,14,450.3,6115.07,0.03,1290.97
ORD1566,2023-02-27 00:00:00,CUST690,Nathan Gutierrez,Australia,Australia,NON-F439,Non-Fiction,Books,6,778.92,3271.46,0.3,624.62
ORD1228,2022-11-19 00:00:00,CUST582,Lori Jenkins,North America,USA,TABLE525,Tablet,Electronics,19,19.29,318.86,0.13,65.28
ORD1477,2022-04-04 00:00:00,CUST529,Edward Proctor,South America,Germany,COMIC489,Comics,Books,3,722.59,2081.06,0.04,300.82
ORD1210,2022-12-16 00:00:00,CUST644,John Morales,Europe,Australia,JEANS365,Jeans,Clothing,14,817.37,11443.18,0,2436.84
ORD1423,2022-05-09 00:00:00,CUST592,Jennifer Taylor,South America,UK,CURTA724,Curtain,Home Decor,6,523.65,2356.42,0.25,677.97
ORD1046,2022-06-27 00:00:00,CUST692,Alexis Marquez,Asia,UK,COMIC355,Comics,Books,2,46.6,86.68,0.07,22.74
ORD1867,2022-03-21 00:00:00,CUST601,Kenneth Anderson,North America,USA,COMIC551,Comics,Books,6,886.67,3777.21,0.29,1090.93
ORD1023,2023-09-11 00:00:00,CUST520,Courtney Anderson,Asia,Australia,T-SHI272,T-Shirt,Clothing,17,689.37,11367.71,0.03,2663.7
ORD1335,2022-03-28 00:00:00,CUST642,Donald Davis,South America,Germany,SWEAT767,Sweater,Clothing,3,318.19,801.84,0.16,181.34
ORD1732,2022-11-22 00:00:00,CUST539,Michael Mitchell,North America,USA,BIOGR859,Biography,Books,6,808.05,3878.64,0.2,684.19
ORD1498,2022-10-13 00:00:00,CUST521,Katie Lloyd,North America,Australia,FICTI350,Fiction,Books,4,675.57,2296.94,0.15,645.48
ORD1556,2022-05-14 00:00:00,CUST666,Ryan Horn,Asia,Canada,PHONE657,Phone,Electronics,6,377.42,2151.29,0.05,582.16
ORD1230,2023-12-14 00:00:00,CUST577,Emily Vega,South America,USA,RUG314,Rug,Home Decor,1,694.19,617.83,0.11,117.54
ORD1528,2023-12-17 00:00:00,CUST607,Brandon Myers,South America,Canada,LAPTO576,Laptop,Electronics,4,650.79,2160.62,0.17,374.79
ORD1944,2022-09-14 00:00:00,CUST627,James Haley,Australia,Canada,MIRRO953,Mirror,Home Decor,4,240.16,874.18,0.09,162.19
ORD1718,2022-06-23 00:00:00,CUST674,Jeremy Wallace,Australia,India,RUG395,Rug,Home Decor,1,901.99,712.57,0.21,194.85
ORD1924,2022-04-03 00:00:00,CUST521,Peter Davis,Europe,Germany,SWEAT398,Sweater,Clothing,2,586.89,927.29,0.21,275.53
ORD1705,2023-08-29 00:00:00,CUST522,Michael Nelson,Australia,China,TABLE703,Tablet,Electronics,20,486.38,7101.15,0.27,2085.11
ORD1357,2022-04-01 00:00:00,CUST547,Elizabeth Ingram,Asia,Germany,JACKE994,Jacket,Clothing,14,755.74,8887.5,0.16,2035.09
ORD1530,2022-03-05 00:00:00,CUST608,Jill Dean,South America,UK,LAPTO304,Laptop,Electronics,15,620.88,7450.56,0.2,2026.39
ORD1767,2022-05-10 00:00:00,CUST626,Mary Davis,Australia,UK,SWEAT779,Sweater,Clothing,14,954.32,12024.43,0.1,1503.84
ORD1880,2022-03-01 00:00:00,CUST606,Edward Diaz,South America,Brazil,JACKE239,Jacket,Clothing,20,581.05,8483.33,0.27,1079.75
ORD1460,2022-05-18 00:00:00,CUST652,Andrea Pratt,Asia,Brazil,JEANS272,Jeans,Clothing,6,523.37,2574.98,0.18,291.23
ORD1884,2023-05-06 00:00:00,CUST661,Jeffery Wiley,Australia,India,LAPTO874,Laptop,Electronics,9,17.18,129.88,0.16,24.08
ORD1313,2022-01-22 00:00:00,CUST641,Jose Coleman,Australia,Germany,JACKE643,Jacket,Clothing,14,409.88,5164.49,0.1,958.53
ORD1194,2022-08-20 00:00:00,CUST674,David Shaw,South America,China,NON-F333,Non-Fiction,Books,13,492.39,6209.04,0.03,1572.02
ORD1722,2022-02-23 00:00:00,CUST661,James Holmes,Asia,India,BIOGR113,Biography,Books,17,473.18,5711.28,0.29,923.83
ORD1594,2022-11-27 00:00:00,CUST550,Daniel Wagner,Asia,USA,T-SHI799,T-Shirt,Clothing,18,394.41,6602.42,0.07,1925.68
ORD1688,2022-04-20 00:00:00,CUST555,Willie Bruce,North America,USA,MIRRO860,Mirror,Home Decor,16,185.7,2644.37,0.11,578.3
ORD1157,2023-01-22 00:00:00,CUST533,Thomas Rodriguez,North America,China,CURTA334,Curtain,Home Decor,3,992.16,2202.6,0.26,654.67
ORD1249,2022-01-15 00:00:00,CUST682,Karen Norris,South America,Australia,BIOGR294,Biography,Books,12,918.5,9699.36,0.12,1868.42
ORD1120,2023-01-25 00:00:00,CUST513,Kimberly Abbott,North America,Brazil,FICTI741,Fiction,Books,9,913.47,6248.13,0.24,1260.17
ORD1991,2023-02-13 00:00:00,CUST660,Heather Booth,North America,Germany,COMIC946,Comics,Books,20,681.6,13223.04,0.03,2882.76
ORD1277,2022-03-06 00:00:00,CUST643,Dawn Howe,North America,Brazil,PHONE522,Phone,Electronics,17,83.45,1177.48,0.17,127.73
ORD1697,2022-10-20 00:00:00,CUST537,Karina Carson,Asia,Canada,TABLE102,Tablet,Electronics,1,739.74,687.96,0.07,104.48
ORD1040,2022-05-12 00:00:00,CUST617,Heather Miller,Asia,India,LAPTO332,Laptop,Electronics,12,944.77,8049.44,0.29,1671.98
ORD1115,2022-10-21 00:00:00,CUST634,Jason Lopez,Australia,Australia,T-SHI761,T-Shirt,Clothing,5,187.56,740.86,0.21,111.48
ORD1258,2023-11-03 00:00:00,CUST602,Richard Ho,South America,India,JEANS879,Jeans,Clothing,16,26.72,410.42,0.04,41.22
ORD1516,2022-05-19 00:00:00,CUST604,Gary Mueller,North America,India,NON-F676,Non-Fiction,Books,4,27.4,94.26,0.14,19.06
ORD1163,2022-07-18 00:00:00,CUST618,William Mcintyre,Asia,USA,SWEAT722,Sweater,Clothing,18,77.39,1016.9,0.27,188.58
ORD1145,2022-07-17 00:00:00,CUST620,Richard Martin,Asia,Australia,NON-F684,Non-Fiction,Books,7,188.82,938.44,0.29,247.25
ORD1288,2023-08-10 00:00:00,CUST529,Shannon Mccullough,Asia,USA,FICTI122,Fiction,Books,5,168.02,705.68,0.16,184.7
ORD1234,2022-12-26 00:00:00,CUST626,Dr. James Hill,Australia,Germany,RUG144,Rug,Home Decor,7,739.03,4914.55,0.05,1227.49
ORD1323,2023-08-22 00:00:00,CUST564,Randy Ward,Asia,Australia,LAPTO386,Laptop,Electronics,10,31.46,261.12,0.17,34.78
ORD1677,2022-10-31 00:00:00,CUST552,Jeffrey Arnold,North America,Australia,NON-F842,Non-Fiction,Books,17,288.9,3929.04,0.2,566.64
ORD1696,2022-10-13 00:00:00,CUST674,Stephanie Coleman MD,South America,Canada,JEANS712,Jeans,Clothing,9,554.39,4041.5,0.19,523.32
ORD1424,2023-01-15 00:00:00,CUST516,Shawn Garcia,Asia,Canada,PHONE744,Phone,Electronics,16,816.73,11891.59,0.09,2555.23
ORD1044,2023-10-01 00:00:00,CUST627,Cassidy Holland,North America,UK,PHONE629,Phone,Electronics,5,566.6,2351.39,0.17,298.81
ORD1210,2023-07-28 00:00:00,CUST591,Joshua Cruz,Europe,Germany,HEADP933,Headphones,Electronics,5,89.55,385.06,0.14,42.22
ORD1720,2022-11-29 00:00:00,CUST595,Amanda Johnson,Europe,India,T-SHI132,T-Shirt,Clothing,17,923.99,15707.83,0,2431.29
ORD1849,2022-12-04 00:00:00,CUST565,Emily Goodwin,South America,Australia,T-SHI763,T-Shirt,Clothing,4,55.83,200.99,0.1,34.84
ORD1853,2023-04-26 00:00:00,CUST650,Tiffany Garcia,Australia,India,FICTI743,Fiction,Books,4,406.02,1153.1,0.29,168.43
ORD1113,2023-06-28 00:00:00,CUST598,Stacy Jackson,North America,USA,BIOGR682,Biography,Books,6,50.11,240.53,0.2,41.69
ORD1193,2022-03-26 00:00:00,CUST623,Raymond Crawford,South America,Brazil,LAMP580,Lamp,Home Decor,3,520.77,1468.57,0.06,346.04
ORD1523,2023-12-11 00:00:00,CUST621,Tracy Porter,Europe,USA,TABLE118,Tablet,Electronics,10,247.3,1755.83,0.29,444.14
ORD1441,2023-01-30 00:00:00,CUST694,John Gallegos,Europe,Australia,NON-F933,Non-Fiction,Books,9,80.9,538.79,0.26,74.83
ORD1638,2023-02-04 00:00:00,CUST687,Christina Ortiz,South America,Brazil,TABLE247,Tablet,Electronics,10,850.99,7999.31,0.06,1219.63
ORD1897,2023-11-24 00:00:00,CUST508,Tamara Osborn DDS,Australia,Canada,CURTA120,Curtain,Home Decor,20,901.85,17495.89,0.03,4091.13
ORD1536,2022-04-05 00:00:00,CUST630,Henry Friedman,Asia,Canada,BIOGR469,Biography,Books,5,356.92,1374.14,0.23,241.09
ORD1940,2023-09-02 00:00:00,CUST505,Tyler Gardner,Australia,Australia,JACKE492,Jacket,Clothing,17,329.81,4373.28,0.22,1130.15
ORD1041,2022-08-01 00:00:00,CUST553,Michael Brown,Europe,India,PHONE705,Phone,Electronics,11,535.02,5237.85,0.11,672.62
ORD1795,2022-01-24 00:00:00,CUST645,Amy Smith,Europe,India,LAMP878,Lamp,Home Decor,3,496.93,1147.91,0.23,236.51
ORD1556,2022-10-15 00:00:00,CUST550,Keith Perry,Asia,Australia,JACKE866,Jacket,Clothing,17,754.13,12563.81,0.02,3699.25
ORD1045,2023-03-07 00:00:00,CUST506,Ricky Baker,Australia,Canada,HEADP827,Headphones,Electronics,19,414.44,6378.23,0.19,1765.51
ORD1803,2022-05-02 00:00:00,CUST570,Kelly Ruiz,Australia,Germany,CURTA328,Curtain,Home Decor,7,473.85,2653.56,0.2,415.51
ORD1380,2022-06-15 00:00:00,CUST628,Anita Terry,Asia,Australia,RUG461,Rug,Home Decor,2,762.69,1128.78,0.26,157.11
ORD1586,2023-11-18 00:00:00,CUST567,John Pope,Australia,Germany,BIOGR859,Biography,Books,9,429.62,3363.92,0.13,741.45
ORD1801,2022-01-11 00:00:00,CUST600,Joseph Savage,Australia,India,JACKE160,Jacket,Clothing,4,627.65,2134.01,0.15,556.64
ORD1163,2023-03-25 00:00:00,CUST593,Harold Young,North America,Germany,JEANS112,Jeans,Clothing,5,288.52,1399.32,0.03,277.41
ORD1905,2022-05-05 00:00:00,CUST610,Kevin Gallegos,Europe,China,T-SHI795,T-Shirt,Clothing,8,720.12,4378.33,0.24,1183.5
ORD1166,2023-12-27 00:00:00,CUST605,Jennifer Rivera,Australia,China,TABLE860,Tablet,Electronics,7,967.28,5958.44,0.12,1275.87
ORD1129,2022-12-12 00:00:00,CUST637,Maria Rivera,South America,Germany,LAMP119,Lamp,Home Decor,3,15.15,42.72,0.06,8.28
ORD1994,2022-01-15 00:00:00,CUST647,Timothy Wyatt,Asia,China,COMIC763,Comics,Books,7,91.64,493.94,0.23,67.39
ORD1020,2023-08-02 00:00:00,CUST696,Mr. Darius Powell,Asia,Brazil,MIRRO258,Mirror,Home Decor,3,847.25,2033.4,0.2,484.81
ORD1831,2022-10-25 00:00:00,CUST550,Cynthia Rodriguez,North America,Germany,NON-F823,Non-Fiction,Books,16,535.37,8480.26,0.01,953.95
ORD1659,2023-10-11 00:00:00,CUST643,Miguel Sharp,North America,China,TABLE359,Tablet,Electronics,1,408.65,347.35,0.15,86.66
ORD1660,2022-03-30 00:00:00,CUST696,Francisco Wise,Europe,Canada,JEANS852,Jeans,Clothing,1,89.73,87.04,0.03,10.97
ORD1758,2023-08-17 00:00:00,CUST540,Angela Johnson,South America,Brazil,JACKE691,Jacket,Clothing,19,949.42,18038.98,0,2982.15
ORD1039,2023-06-03 00:00:00,CUST652,Randy Simon,South America,Brazil,TABLE333,Tablet,Electronics,20,381.03,6782.33,0.11,1246.82
ORD1079,2022-04-26 00:00:00,CUST597,Diana Luna,Asia,India,NON-F701,Non-Fiction,Books,19,394.93,5627.75,0.25,855.47
ORD1078,2023-03-15 00:00:00,CUST547,Julie Stokes,Australia,Canada,TABLE876,Tablet,Electronics,9,839.28,5891.75,0.22,850.1
ORD1128,2022-03-22 00:00:00,CUST568,Mrs. Danielle Taylor,North America,UK,RUG748,Rug,Home Decor,4,979.68,3683.6,0.06,1096.78
ORD1583,2022-08-06 00:00:00,CUST610,Danielle Hall,Asia,USA,T-SHI747,T-Shirt,Clothing,7,507.87,2808.52,0.21,381.18
ORD1654,2022-11-17 00:00:00,CUST502,Seth Bartlett,Australia,UK,RUG247,Rug,Home Decor,4,867.28,3260.97,0.06,705.82
ORD1556,2023-07-05 00:00:00,CUST568,Kathryn Williams,South America,Australia,LAPTO853,Laptop,Electronics,12,764.18,8619.95,0.06,2481.92
ORD1082,2022-11-11 00:00:00,CUST516,Michael Harvey,North America,China,LAPTO494,Laptop,Electronics,9,970.42,8559.1,0.02,990.2
ORD1377,2022-06-29 00:00:00,CUST587,Ethan Santos,Europe,Canada,T-SHI728,T-Shirt,Clothing,12,946.18,8515.62,0.25,2515.41
ORD1524,2022-10-08 00:00:00,CUST648,Jason Velasquez,Europe,China,BIOGR994,Biography,Books,15,290.92,4014.7,0.08,438.44
ORD1902,2022-10-14 00:00:00,CUST536,Brenda Fowler,Europe,Australia,JEANS295,Jeans,Clothing,2,814.3,1172.59,0.28,273.66
ORD1048,2022-11-15 00:00:00,CUST679,Jeanette Williams,Europe,India,JEANS980,Jeans,Clothing,6,114.14,650.6,0.05,151.44
ORD1089,2022-09-30 00:00:00,CUST525,Madeline Morales,Europe,Brazil,HEADP103,Headphones,Electronics,7,685.42,3742.39,0.22,1092.16
ORD1286,2023-04-13 00:00:00,CUST530,Amy Martin,North America,Australia,LAPTO609,Laptop,Electronics,15,91.53,1235.65,0.1,164.28
ORD1577,2023-11-13 00:00:00,CUST686,William Cooley,North America,UK,JEANS692,Jeans,Clothing,6,39.11,166.61,0.29,48.2
ORD1855,2022-05-11 00:00:00,CUST585,Jasmine Taylor,Asia,Australia,FICTI848,Fiction,Books,3,46.91,119.62,0.15,21.62
ORD1389,2022-06-17 00:00:00,CUST676,Donald Morgan,Asia,Germany,JACKE746,Jacket,Clothing,4,637.44,2218.29,0.13,273.46
ORD1870,2022-05-23 00:00:00,CUST674,Destiny Cooper,Europe,China,CURTA395,Curtain,Home Decor,16,138.82,1799.11,0.19,534.15
ORD1952,2022-10-03 00:00:00,CUST571,Diana Jones,Australia,China,JACKE602,Jacket,Clothing,17,574.87,9479.61,0.03,1177.35
ORD1399,2022-05-31 00:00:00,CUST625,Taylor Tucker,North America,China,TABLE578,Tablet,Electronics,7,641.4,3457.15,0.23,528.83
ORD1526,2023-12-22 00:00:00,CUST689,George Hansen,South America,Germany,LAMP753,Lamp,Home Decor,1,53.19,51.59,0.03,6.68
ORD1693,2022-06-06 00:00:00,CUST644,Amy Munoz,Australia,Canada,LAPTO793,Laptop,Electronics,10,716.69,5446.84,0.24,873.85
ORD1611,2023-05-12 00:00:00,CUST593,Christopher Garrett,Europe,China,PHONE549,Phone,Electronics,17,610.55,8822.45,0.15,1792.64
ORD1540,2022-08-24 00:00:00,CUST699,Amanda Clark,North America,India,TABLE981,Tablet,Electronics,20,188.46,3015.36,0.2,561.16
ORD1561,2022-12-18 00:00:00,CUST567,Lawrence Schneider,Australia,UK,FICTI700,Fiction,Books,10,629.39,4846.3,0.23,542.14
ORD1647,2023-05-02 00:00:00,CUST594,Sarah York,Asia,Canada,PHONE359,Phone,Electronics,6,370.39,1800.1,0.19,421.63
ORD1723,2022-09-29 00:00:00,CUST685,Kevin Long,Asia,India,LAMP673,Lamp,Home Decor,14,13.71,174.67,0.09,32.42
ORD1788,2022-10-30 00:00:00,CUST644,Charles Reed,Europe,UK,CURTA728,Curtain,Home Decor,1,921.16,690.87,0.25,83.2
ORD1834,2023-09-05 00:00:00,CUST563,Sandra Stephens,Asia,Germany,PHONE358,Phone,Electronics,14,245.42,2817.42,0.18,315.09
ORD1416,2022-04-22 00:00:00,CUST534,Patrick Robinson,North America,Canada,PHONE359,Phone,Electronics,10,831.19,8145.66,0.02,1318.86
ORD1734,2023-05-07 00:00:00,CUST545,Darius Wheeler,North America,USA,NON-F964,Non-Fiction,Books,17,209.19,3165.04,0.11,661.58
ORD1972,2023-07-03 00:00:00,CUST627,Mrs. Beverly Drake,Asia,USA,CURTA641,Curtain,Home Decor,15,869.64,11870.59,0.09,2941.09
ORD1656,2022-03-29 00:00:00,CUST538,Megan Caldwell,South America,USA,LAMP770,Lamp,Home Decor,17,10.22,170.27,0.02,30.57
ORD1816,2022-09-13 00:00:00,CUST545,Shannon Kennedy,Australia,China,JACKE788,Jacket,Clothing,2,787.68,1181.52,0.25,281.58
ORD1792,2022-11-27 00:00:00,CUST621,Robert Lopez,North America,Canada,SWEAT759,Sweater,Clothing,1,292.78,251.79,0.14,36.8
ORD1557,2022-10-30 00:00:00,CUST663,Jacob Valentine,South America,India,CURTA777,Curtain,Home Decor,17,948.78,12419.53,0.23,3432.53
ORD1469,2022-05-28 00:00:00,CUST655,Christian Johnston,Europe,Brazil,COMIC816,Comics,Books,11,942.61,8191.28,0.21,1504
ORD1447,2022-12-10 00:00:00,CUST589,Jason Flores,Asia,UK,LAPTO401,Laptop,Electronics,13,277.52,3463.45,0.04,757.8
ORD1566,2023-01-02 00:00:00,CUST539,Martin Lin,South America,Australia,LAPTO953,Laptop,Electronics,16,455.1,6699.07,0.08,1769.31
ORD1424,2022-11-03 00:00:00,CUST687,John Todd,Australia,India,T-SHI677,T-Shirt,Clothing,17,456.6,7063.6,0.09,1057.33
ORD1357,2022-09-12 00:00:00,CUST542,Jessica Ramirez,South America,China,CURTA251,Curtain,Home Decor,13,125.41,1499.9,0.08,375.67
ORD1675,2023-02-08 00:00:00,CUST536,Wanda Vang,South America,Germany,COMIC787,Comics,Books,2,761.58,1431.77,0.06,426.21
ORD1784,2023-10-28 00:00:00,CUST533,Melissa Kelley,Europe,China,LAMP998,Lamp,Home Decor,19,574.61,8843.25,0.19,1728.52
ORD1385,2023-09-26 00:00:00,CUST594,Allison Gonzales,Europe,Brazil,CURTA775,Curtain,Home Decor,17,171.62,2509.08,0.14,682.67
ORD1448,2023-01-25 00:00:00,CUST572,Amy White,Europe,China,HEADP676,Headphones,Electronics,1,853.04,673.9,0.21,113.75
ORD1751,2022-07-22 00:00:00,CUST524,Dr. Janice Armstrong,South America,India,JACKE940,Jacket,Clothing,20,26.8,402,0.25,50.21
ORD1318,2022-12-23 00:00:00,CUST546,Ryan Trevino,Europe,Brazil,JEANS537,Jeans,Clothing,14,21.28,271.11,0.09,49.22
ORD1078,2023-04-03 00:00:00,CUST542,Virginia Kemp,Asia,USA,PHONE532,Phone,Electronics,8,924.89,5623.33,0.24,1466.09
ORD1045,2023-05-02 00:00:00,CUST563,David Escobar,Europe,Germany,T-SHI779,T-Shirt,Clothing,2,249.16,403.64,0.19,106.58
ORD1612,2022-01-13 00:00:00,CUST689,James Garrison,North America,UK,LAPTO625,Laptop,Electronics,7,446.19,2404.96,0.23,669.57
ORD1218,2022-10-10 00:00:00,CUST512,Adam Lewis,North America,Germany,HEADP338,Headphones,Electronics,14,701.27,8246.94,0.16,2441.03
ORD1999,2022-12-13 00:00:00,CUST568,Ashley James,Europe,USA,FICTI996,Fiction,Books,8,873.21,4889.98,0.3,755.43
ORD1535,2022-11-06 00:00:00,CUST516,Cynthia Long,Europe,UK,LAMP264,Lamp,Home Decor,16,256.49,3775.53,0.08,1075.95
ORD1309,2023-12-10 00:00:00,CUST576,Michael Patterson,South America,UK,RUG378,Rug,Home Decor,20,191.22,2944.79,0.23,562.13
ORD1384,2022-07-31 00:00:00,CUST688,Jennifer Phillips,Europe,Germany,LAMP541,Lamp,Home Decor,3,259.36,692.49,0.11,193.28
